id,dataset_id,title,decision,h1_avg_rating,year,scores,si_score,si_significance,si_rigor,si_novelty,si_clarity
a9f490bc-9507-4f33-9b10-552df2c33920,iclr-molecules,Learning Molecular Representation in a Cell,Poster,5.75,2025,"[6.0, 8.0, 6.0, 3.0]",7.4,8,7,7,8
aa75e18e-8eb9-489d-842d-8573965c1202,iclr-molecules,DiffSim: Aligning Diffusion Model and Molecular Dynamics Simulation for Accurate Blind Docking,Reject,3.5,2024,"[3.0, 3.0, 5.0, 3.0]",5.8,7,5,6,6
aebfa11a-1d2d-4ca1-b216-c808df52c09a,iclr-molecules,Efficient Fine-Tuning of Single-Cell Foundation Models Enables Zero-Shot Molecular Perturbation Prediction,Reject,5.8,2025,"[6.0, 8.0, 6.0, 3.0, 6.0]",6.5,7,6,6,8
b77148d8-89d3-4420-91b1-659d252fae4c,iclr-molecules,Uncovering the Spectrum of Graph Generative Models: From One-Shot to Sequential,Reject,4.8,2024,"[5.0, 3.0, 6.0, 5.0, 5.0]",7.3,7.5,7.5,8,7.5
bbb12b81-1e74-4457-956d-b84341344659,iclr-molecules,BioBridge: Bridging Biomedical Foundation Models via Knowledge Graphs,Poster,7.0,2024,"[8.0, 6.0, 6.0, 8.0]",6.8,7,6,7,8
c09718da-d98c-4198-a67c-e295b13beef2,iclr-molecules,E(3)-equivariant models cannot learn chirality: Field-based molecular generation,Poster,6.75,2025,"[8.0, 6.0, 8.0, 5.0]",7.5,8,7.5,7.5,7.5
c559b547-a149-4fef-ac62-fd4353ab5833,iclr-molecules,Hierarchical Graph Latent Diffusion Model for Molecule Generation,Reject,5.25,2024,"[5.0, 8.0, 3.0, 5.0]",5.5,5,5,5,7
cd1072f6-81df-426b-ac41-f511bdaf4830,iclr-molecules,Beam Enumeration: Probabilistic Explainability For Sample Efficient Self-conditioned Molecular Design,Poster,6.75,2024,"[8.0, 8.0, 8.0, 3.0]",7.2,8,7,7,8
d1b4ddd6-4296-4bbc-a31a-67195340810d,iclr-molecules,CheapNet: Cross-attention on Hierarchical representations for Efficient protein-ligand binding Affinity Prediction,Poster,6.0,2025,"[5.0, 8.0, 5.0, 6.0, 6.0]",6.8,7,8,5.5,7.5
d2f447b2-c9da-43f9-a1b4-a1fcdeeb0d3e,iclr-molecules,Form follows Function: Text-to-Text Conditional Graph Generation based on Functional Requirements,Reject,4.5,2024,"[5.0, 3.0, 5.0, 5.0]",5.5,6,5,7,7
d7d750db-3fbd-41d2-93df-6473062aedfa,iclr-molecules,Plug-And-Play Controllable Graph Generation With Diffusion Models,Reject,5.75,2024,"[5.0, 6.0, 6.0, 6.0]",6.8,7,6,7,8
e92a8547-e141-4507-bf35-ca1b21c6477d,iclr-molecules,Steering 3D Molecule Generation in Data-Sparse Regions via Distributional Physical Priors,Reject,5.25,2025,"[6.0, 6.0, 3.0, 6.0]",7.2,7,7,8,7
ee524f48-8813-4db0-9b76-72ade671ffd1,iclr-molecules,Molecule Generation by Heterophilious Triple Flows,Reject,4.75,2024,"[5.0, 5.0, 3.0, 6.0]",4.5,4,4,6.5,6
f03170af-c08e-4d8a-93fd-f75b69cd6ad2,iclr-molecules,RapidDock: Unlocking Proteome-scale Molecular Docking,Reject,4.25,2025,"[6.0, 3.0, 5.0, 3.0]",6.0,7,5.5,6,7.5
f60833f8-deda-4a0f-9c35-b7aeba8e3801,iclr-molecules,Active Probabilistic Drug Discovery,Reject,2.5,2024,"[3.0, 3.0, 3.0, 1.0]",4.5,5,3,5,6
fe3ea0a4-bd70-4242-9cd4-8cce85605290,iclr-molecules,Prompt-based 3D Molecular Diffusion Models for  Structure-based Drug Design,Reject,3.75,2024,"[3.0, 6.0, 3.0, 3.0]",7.0,7,6.5,7,7.5
04e84efa-aded-4cb2-b425-314983619282,iclr-optimization,Efficient Continual Finite-Sum Minimization,Poster,6.25,2024,"[5.0, 6.0, 8.0, 6.0]",7.3,7,8,7,8
05970059-b0af-4e29-91c5-4a01ac598724,iclr-optimization,Optimization over Sparse Restricted Convex Sets via Two Steps Projection,Reject,5.0,2024,"[3.0, 3.0, 6.0, 8.0]",6.8,7,7,7,7
070c7d17-8e2c-4b9c-937c-f3970080f28c,iclr-optimization,Curriculum reinforcement learning for quantum architecture search under hardware errors,Poster,5.6,2024,"[6.0, 6.0, 6.0, 5.0, 5.0]",6.8,7,7,6,8
0d265d4c-145c-484e-877b-90ecf52e9e05,iclr-optimization,Iteration and Stochastic First-order Oracle Complexities of Stochastic Gradient Descent using Constant and Decaying Learning Rates,Reject,2.5,2024,"[1.0, 3.0, 3.0, 3.0]",4.2,4,5,3,6
133f0d35-9966-482e-94cb-0730d1cd9add,iclr-optimization,Critical Learning Periods Emerge Even in Deep Linear Networks,Spotlight,7.25,2024,"[5.0, 10.0, 6.0, 8.0]",7.2,7,8,7,8
15111220-2d8e-4b52-8b72-00ae773d8132,iclr-optimization,Revisiting High-Resolution ODEs for Faster Convergence Rates,Reject,3.75,2024,"[3.0, 1.0, 8.0, 3.0]",6.2,6,7,6,7
1fec9392-90e7-4f7c-81d8-d749d3d05aef,iclr-optimization,Leveraging Optimization for Adaptive Attacks on Image Watermarks,Poster,6.5,2024,"[6.0, 6.0, 8.0, 6.0]",7.8,9,7,7,8
24f472e3-4956-4c56-91b4-607db1737114,iclr-optimization,Corgi$^2$: A Hybrid Offline-Online Approach To Storage-Aware Data Shuffling For SGD,Reject,4.25,2024,"[5.0, 3.0, 3.0, 6.0]",5.5,6,5,4,7
2963fcb6-5548-4c70-894e-cd6b2cd7110c,iclr-optimization,Generalization Aware Minimization,Reject,4.8,2025,"[6.0, 6.0, 6.0, 3.0, 3.0]",5.3,5,4,6,7
2a8c5e54-f510-4df2-b191-090e7ca80984,iclr-optimization,Risk Quadrangle and Robust Optimization Based on $\varphi$-Divergence,Reject,3.0,2025,"[3.0, 3.0, 1.0, 5.0]",6.8,7,7,6,7
3cf18b76-4f2b-4bf3-9b7e-7c0d01715db1,iclr-optimization,Local Control Networks (LCNs): Optimizing Flexibility in Neural Network Data Pattern Capture,Reject,3.0,2025,"[5.0, 1.0, 3.0, 3.0]",4.0,4,3,3,6
4a435722-c0a4-42dc-a473-43a487733bce,iclr-optimization,Asymmetric Momentum: A Rethinking of Gradient Descent,Reject,3.0,2024,"[3.0, 3.0, 5.0, 1.0]",2.5,2,2,3,3
55c27004-30b5-41a4-b900-51b93aa3ff28,iclr-optimization,Median Clipping for Zeroth-order Non-Smooth Convex Optimization and Multi Arm Bandit Problem with Heavy-tailed Symmetric Noise,Reject,5.5,2025,"[6.0, 5.0, 6.0, 5.0]",7.1,7,7,7,7
56a73b4b-276d-451e-aecc-881be0a90e73,iclr-optimization,Improving Resistance to Noisy Label Fitting by Reweighting Gradient in SAM,Reject,5.2,2025,"[5.0, 5.0, 5.0, 5.0, 6.0]",6.2,6,6,6,7
58101563-29ee-4f94-95b0-e8ab3a987cdf,iclr-optimization,Three ways that non-differentiability affects neural network training,Reject,3.0,2024,"[3.0, 3.0, 3.0, 3.0]",4.5,5,4,3,6
5c4c3a54-c79e-41b2-bce3-f67b80a055e6,iclr-optimization,Cascaded Learned Bloom filter for Optimal Model-Filter Size Balance and Fast Rejection,Reject,3.25,2025,"[3.0, 6.0, 3.0, 1.0]",6.3,6,6,7,7
5cc28f4b-df94-4b77-859a-f1ed3a6610f2,iclr-optimization,Lion Secretly Solves a Constrained Optimization: As Lyapunov Predicts,Spotlight,7.5,2024,"[8.0, 8.0, 6.0, 8.0]",8.0,8,9,8,8
655c0d1a-4557-4c94-83da-6a8abdfd8123,iclr-optimization,Universal Concavity-Aware Descent Rate for Optimizers,Reject,3.8,2025,"[3.0, 5.0, 5.0, 3.0, 3.0]",4.8,5,5,6,6
6a81ebee-c790-41fe-848b-5e0e73a1b8af,iclr-optimization,Deep Reinforcement Learning Guided Improvement Heuristic for Job Shop Scheduling,Poster,7.5,2024,"[6.0, 8.0, 8.0, 8.0]",7.8,8,8,8,8
6bde1849-b7b6-4300-9625-9c8591b5d33b,iclr-optimization,Enhancing Optimizer Stability: Momentum Adaptation of NGN Step-size,Reject,6.0,2025,"[5.0, 6.0, 5.0, 8.0]",5.8,7,5,5,6
851f7743-6fc9-41e4-91bb-6a25d45a5a30,iclr-optimization,Accelerated training through iterative gradient propagation along the residual path,Oral,7.2,2025,"[6.0, 6.0, 8.0, 8.0, 8.0]",6.2,6,6,7,7
8868b4b7-fcc5-4caf-9d84-3f6737e5d6db,iclr-optimization,Exact linear-rate gradient descent: optimal adaptive stepsize theory and practical use,Reject,2.5,2025,"[3.0, 1.0, 5.0, 1.0]",5.0,4,6,4,7
8cd4c190-a1c4-4811-bc3f-5f62f2092b08,iclr-optimization,Generative modeling for RNA splicing code predictions and design,Reject,5.5,2024,"[5.0, 6.0, 6.0, 5.0]",5.5,7,5,6,6
9068b4a6-0919-42fa-8d15-6d54a57f41bc,iclr-optimization,On the Power of Multitask Representation Learning with Gradient Descent,Reject,5.25,2024,"[6.0, 6.0, 6.0, 3.0]",6.0,6,6,5,7
a0fb0b7a-5050-403c-b2eb-9d5a00ddd37d,iclr-optimization,"Lookbehind Optimizer: k steps back, 1 step forward",Reject,4.75,2024,"[8.0, 5.0, 3.0, 3.0]",6.0,6,5,6,7
a1f80ad2-ce57-4ff5-94b6-2bd9b0610382,iclr-optimization,Solving hidden monotone variational inequalities with surrogate losses,Poster,7.0,2025,"[8.0, 8.0, 6.0, 6.0]",7.3,8,7,7,8
a3d98f3a-6bd3-48b8-aea9-82d5f3f3b2be,iclr-optimization,Measurement Manipulation of the Matrix Sensing Problem to Improve Optimization Landscape,Reject,3.75,2025,"[3.0, 3.0, 6.0, 3.0]",5.5,6,5,6,7
aa82543d-4aa0-4ae0-a69d-bb29a2bcffb8,iclr-optimization,Convexifying Transformers: Improving optimization and understanding of transformer networks,Reject,5.0,2024,"[5.0, 5.0, 5.0, 5.0]",6.0,6,6,6,7
b15a2449-5775-445d-8212-4ba683f444b4,iclr-optimization,CoRe-GD: A Hierarchical Framework for Scalable Graph Visualization with GNNs,Poster,5.75,2024,"[5.0, 6.0, 6.0, 6.0]",7.2,7,7,7,8
bb27e872-bd93-431e-9d37-a2485b91ccc1,iclr-optimization,Type-II Saddles and Probabilistic Stability of Stochastic Gradient Descent,Reject,4.75,2025,"[3.0, 8.0, 5.0, 3.0]",7.8,8,7,8,8
bcda9641-8e71-441c-be78-accec314a570,iclr-optimization,Memory-Enhanced Neural Solvers for Efficient Adaptation in Combinatorial Optimization,Reject,3.5,2025,"[3.0, 3.0, 5.0, 3.0]",7.2,7,7,7,8
c05f134d-b3df-4262-8d0e-57ed85192de0,iclr-optimization,PABBO: Preferential Amortized Black-Box Optimization,Spotlight,7.4,2025,"[8.0, 8.0, 8.0, 8.0, 5.0]",6.8,7,6,7,8
c2195968-bca9-44e5-9ad6-79e139069f64,iclr-optimization,Output-Constrained Decision Trees,Reject,4.0,2025,"[3.0, 5.0, 3.0, 5.0]",4.5,5,4,5,7
cdf89b05-46cd-4fec-a76e-2ff6ad8c85ca,iclr-optimization,Can Reinforcement Learning Solve Asymmetric Combinatorial-Continuous Zero-Sum Games?,Poster,6.5,2025,"[6.0, 6.0, 8.0, 6.0]",6.8,7,6,7,7
d3376231-d733-489a-b98f-6be4d616184a,iclr-optimization,Criteria and Bias of Parameterized Linear Regression under Edge of Stability Regime,Reject,6.0,2025,"[8.0, 5.0, 5.0, 6.0]",6.5,7,6,7,7
d351fc8a-2a9f-475b-b5ac-fd036cad6192,iclr-optimization,Federated Optimization Algorithms with Random Reshuffling and Gradient Compression,Reject,5.75,2024,"[6.0, 5.0, 6.0, 6.0]",6.8,7,7,7,7
d394df18-8fdd-48ce-80a4-5d58a298d99c,iclr-optimization,Approximation algorithms for combinatorial optimization with predictions,Spotlight,7.5,2025,"[8.0, 8.0, 6.0, 8.0]",7.8,8,8,7,8
d59ecc15-911f-48e4-9931-43a09c8589ce,iclr-optimization,Solving Diverse Combinatorial Optimization Problems with a Unified Model,Reject,5.25,2025,"[6.0, 6.0, 3.0, 6.0]",6.2,7,5,7,7
e4529656-4da9-4d25-9065-e33b896d2e0a,iclr-optimization,Tensor Programs VI: Feature Learning in Infinite Depth Neural Networks,Poster,7.0,2024,"[8.0, 6.0, 5.0, 8.0, 8.0]",8.0,8,7,9,8
e9f76110-49e1-4e26-99fa-76162977630e,iclr-optimization,Near-Optimal Solutions of Constrained Learning Problems,Poster,5.8,2024,"[6.0, 3.0, 6.0, 8.0, 6.0]",7.5,8,7,8,8
f2b2cfe1-5ceb-448e-99e5-e9d9eb1317a7,iclr-optimization,Revisiting Zeroth-Order Optimization:  Minimum-Variance Two-Point Estimators and  Directionally Aligned Perturbations,Spotlight,6.8,2025,"[8.0, 6.0, 6.0, 6.0, 8.0]",6.7,7,6,7,7
f8844638-6eb5-443c-bce3-994c70ff1a91,iclr-optimization,Switch EMA: A Free Lunch for Better Flatness and Sharpness,Reject,5.5,2025,"[5.0, 8.0, 6.0, 3.0]",6.5,6,6,5,8
02cfebd2-ba99-45dc-8bdb-2194f7ae3347,iclr-ot,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Reject,4.5,2024,"[5.0, 5.0, 5.0, 3.0]",,,,,
08817e58-02a7-4802-971e-8a4105d1842c,iclr-ot,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Poster,7.0,2024,"[8.0, 8.0, 6.0, 6.0]",,,,,
14c77788-d14c-42fe-98ab-57b7c01fd4a2,iclr-ot,Disentangled Representation Learning with the Gromov-Monge Gap,Poster,5.5,2025,"[6.0, 6.0, 5.0, 5.0]",,,,,
216da0ed-23d8-440a-9328-da84682be483,iclr-ot,Risk Assessment and Statistical Significance in the Age of Foundation Models,Reject,5.166666666666667,2024,"[6.0, 5.0, 6.0, 5.0, 6.0, 3.0]",,,,,
22cee0f3-7e2c-4612-b70b-c696dbec3d64,iclr-ot,"A Semi-smooth, Self-shifting, and Singular Newton Method for Sparse Optimal Transport",Reject,4.8,2024,"[3.0, 6.0, 6.0, 3.0, 6.0]",,,,,
2be33fe3-1f1b-4d60-85b7-6566a3e3723f,iclr-ot,Get more for less: Principled Data Selection for Warming Up Fine-Tuning in LLMs,Poster,5.5,2024,"[6.0, 3.0, 5.0, 8.0]",,,,,
2d635ff4-f5be-4e13-ac3e-dc0871e8d12d,iclr-ot,Optimal Generative Cyclic Transport between Image and Text,Reject,5.5,2025,"[5.0, 6.0, 5.0, 6.0]",,,,,
2dd1da17-e90e-4b47-8e4a-f34b72ee9c1b,iclr-ot,SOLVING SCHRODINGER BRIDGE PROBLEM VIA STOCHASTIC ACTION MINIMIZATION,Reject,3.4,2024,"[3.0, 3.0, 3.0, 5.0, 3.0]",,,,,
2e3bd781-5250-47ab-9a8b-fbb4e69ad87c,iclr-ot,Linear Spherical Sliced Optimal Transport: A Fast Metric for Comparing Spherical Data,Spotlight,7.5,2025,"[8.0, 6.0, 10.0, 6.0]",,,,,
2f025925-f9c1-4a80-9723-4ef5b9e94ecc,iclr-ot,Calibrating Expressions of Certainty,Poster,6.25,2025,"[5.0, 6.0, 8.0, 6.0]",,,,,
408244c4-d7f5-4793-b683-e8c547f9c19d,iclr-ot,Provable optimal transport with transformers: The essence of depth and prompt engineering,Reject,5.25,2025,"[5.0, 5.0, 6.0, 5.0]",,,,,
40a10cfc-a35a-4cd0-8c8b-12c19a7e5ab2,iclr-ot,A Sinkhorn-type Algorithm for Constrained Optimal Transport,Reject,5.75,2025,"[6.0, 6.0, 8.0, 3.0]",,,,,
56e76f7e-a0f3-4ca8-bbf7-dc08b3b55389,iclr-ot,Projection Optimal Transport on Tree-Ordered Lines,Reject,6.0,2025,"[6.0, 5.0, 5.0, 8.0]",,,,,
5a471ba3-4533-4f44-943b-e2f5fe81797c,iclr-ot,Improving the Convergence of Dynamic NeRFs via Optimal Transport,Poster,6.0,2024,"[6.0, 6.0, 6.0, 6.0]",,,,,
603f44eb-bd38-4003-8660-ab1463a6cee1,iclr-ot,SEAL: Simultaneous Label Hierarchy Exploration And Learning,Reject,5.25,2024,"[5.0, 6.0, 5.0, 5.0]",,,,,
69e92d44-bb6f-414f-8c4c-a5f85028825b,iclr-ot,Solving (partial) unbalanced optimal transport via transform coefficients and beyond,Reject,2.6,2024,"[3.0, 3.0, 1.0, 3.0, 3.0]",,,,,
6b2d04a2-95a2-42c5-8f2c-33259a79e49a,iclr-ot,OTMatch: Improving Semi-Supervised Learning with Optimal Transport,Reject,4.0,2024,"[5.0, 5.0, 3.0, 3.0]",,,,,
73b98972-f808-4e59-b233-47e8dbe4da0b,iclr-ot,Optimal Transport-Based Domain Alignment as a Preprocessing Step for Federated Learning,Reject,4.5,2025,"[5.0, 5.0, 5.0, 3.0]",,,,,
751721d2-8baa-4d79-8c27-8f46b9abbaf9,iclr-ot,Distance-Based Tree-Sliced Wasserstein Distance,Poster,6.5,2025,"[8.0, 6.0, 6.0, 6.0]",,,,,
765b131d-2736-41ba-b21d-9a30240af947,iclr-ot,Annealing Flow Generative Model Towards Sampling High-Dimensional and Multi-Modal Distributions,Withdrawn,3.6,2025,"[6.0, 3.0, 3.0, 5.0, 1.0]",,,,,
77ed64b2-ae16-4014-b380-3baee2d7bb4b,iclr-ot,Bridging Vision and Language Spaces with Assignment Prediction,Poster,5.8,2024,"[8.0, 5.0, 6.0, 5.0, 5.0]",,,,,
7b70f319-839e-4255-8fe1-bbc936d64d26,iclr-ot,Neural Topic Modeling with Large Language Models in the Loop,Withdrawn,3.5,2025,"[5.0, 3.0, 3.0, 3.0]",,,,,
7d375572-8902-4c1b-b87d-31b101131f4d,iclr-ot,Regularized Distribution Matching Distillation for One-step Unpaired Image-to-Image Translation,Reject,4.0,2025,"[5.0, 5.0, 3.0, 3.0]",,,,,
7fb7a365-61e3-464e-988c-2a11ea77b078,iclr-ot,Sinkhorn Output Perturbations: Structured Pseudo-Label Noise in Semi-Supervised Segmentation,Reject,5.5,2024,"[5.0, 6.0, 6.0, 5.0]",,,,,
83778037-b40a-4995-b0a3-e5fc358f633e,iclr-ot,Towards Better Multi-head Attention via Channel-wise Sample Permutation,Withdrawn,4.25,2025,"[6.0, 5.0, 3.0, 3.0]",,,,,
85e7cafb-42f4-45c1-a2c7-4bd169d14b0a,iclr-ot,GeONet: a neural operator for learning the Wasserstein geodesic,Reject,5.0,2024,"[5.0, 3.0, 6.0, 6.0]",,,,,
8f1851be-a17a-4163-a351-b8e223721a48,iclr-ot,"Generalization, Expressivity, and Universality of Graph Neural Networks on Attributed Graphs",Poster,7.0,2025,"[8.0, 6.0, 6.0, 8.0]",,,,,
907d390d-4ad3-4a88-9fcc-1f1fa24c1c9d,iclr-ot,Aligning brain functions boosts the decoding of videos in novel subjects,Reject,4.25,2024,"[5.0, 6.0, 3.0, 3.0]",,,,,
90b2bb94-02ab-4d73-bbb4-dd33dabd0af4,iclr-ot,OTGM: Graph Matching with Noisy Correspondence via Optimal Transports,Withdrawn,5.5,2025,"[5.0, 5.0, 6.0, 6.0]",,,,,
914a04bf-e3dd-4e81-b5d3-2c3c8995b7c7,iclr-ot,Learning Structured Representations by Embedding Class Hierarchy with Fast Optimal Transport,Poster,6.6,2025,"[5.0, 6.0, 8.0, 6.0, 8.0]",,,,,
9479937a-59d6-40bd-8c60-be2508caa486,iclr-ot,OT-Attack: Enhancing Adversarial Transferability of Vision-Language Models via Optimal Transport Optimization,Withdrawn,6.0,2025,"[5.0, 8.0, 5.0, 6.0]",,,,,
96fb19ad-f6e5-43ae-a318-b8b27f4ce5f0,iclr-ot,ROBUST DIFFUSION GAN USING SEMI-UNBALANCED OPTIMAL TRANSPORT,Withdrawn,4.5,2024,"[5.0, 3.0, 5.0, 5.0]",,,,,
9797cad3-a5f2-4fbc-b78a-ede885c18a8f,iclr-ot,Learning Partial Graph Matching via Optimal Partial Transport,Poster,5.75,2025,"[6.0, 6.0, 5.0, 6.0]",,,,,
9ecde4b5-b01d-4cd2-bb5b-4d76e4b7e837,iclr-ot,MLOT: Extending the Bipartite Structure towards Multi-Layered Structure for Optimal Transport,Reject,4.25,2025,"[3.0, 3.0, 5.0, 6.0]",,,,,
a3a3e74b-6d70-4228-bd13-fa82480fd797,iclr-ot,Energy-Guided Continuous Entropic Barycenter Estimation for General Costs,Reject,6.25,2024,"[6.0, 8.0, 5.0, 6.0]",,,,,
ab0d0753-60b3-46de-aac4-1aed75d69413,iclr-ot,Unbalancedness in Neural Monge Maps Improves Unpaired Domain Translation,Poster,6.0,2024,"[6.0, 6.0, 6.0, 6.0]",,,,,
ab4fefd6-deaf-43d8-9376-23cc6c703b3a,iclr-ot,Transport meets Variational Inference: Controlled Monte Carlo Diffusions,Poster,7.2,2024,"[8.0, 8.0, 6.0, 8.0, 6.0]",,,,,
b048ff09-be53-4d30-8031-c17223592525,iclr-ot,Private Wasserstein Distance,Reject,5.0,2025,"[5.0, 6.0, 5.0, 6.0, 3.0]",,,,,
b087f4b5-5bf5-49ba-a996-43b1b46d1b82,iclr-ot,Partial Gromov-Wasserstein Metric,Poster,6.8,2025,"[6.0, 6.0, 6.0, 8.0, 8.0]",,,,,
b1c1774d-7ecc-472b-8ed8-4564c6cba692,iclr-ot,Moment Constrained Optimal Transport for Control Applications,Reject,3.5,2025,"[3.0, 3.0, 3.0, 3.0, 6.0, 3.0]",,,,,
b1c3f73f-dc6b-41f6-a28a-8d476c11267c,iclr-ot,Multi-Draft Speculative Sampling: Canonical Decomposition and Theoretical Limits,Spotlight,7.5,2025,"[8.0, 8.0, 8.0, 6.0]",,,,,
bc03f75e-25d1-4553-8b2c-dd95a382bbea,iclr-ot,Optimal Transport for Reducing Bias in Causal Inference without Data Splitting,Reject,5.5,2025,"[6.0, 5.0, 5.0, 6.0]",,,,,
c040eefa-3dcc-4d98-9498-7e3f867c444d,iclr-ot,Understanding deep neural networks through the lens of their non-linearity,Reject,5.0,2024,"[5.0, 5.0, 5.0, 5.0]",,,,,
c23e2a4d-d8b4-4083-a24c-942b3244dd0f,iclr-ot,Scalable Simulation-free Entropic Unbalanced Optimal Transport,Reject,5.6,2025,"[6.0, 5.0, 6.0, 5.0, 6.0]",,,,,
cb311021-f687-49b1-8c11-13915366c576,iclr-ot,Quasi-Monte Carlo for 3D Sliced Wasserstein,Spotlight,7.5,2024,"[8.0, 6.0, 8.0, 8.0]",,,,,
d0160865-0b43-4301-b5e3-ffae0bc6bfbf,iclr-ot,Adversarial Adaptive Sampling: Unify PINN and Optimal Transport for the Approximation of PDEs,Poster,7.25,2024,"[5.0, 6.0, 10.0, 8.0]",,,,,
d54b0f55-9de1-4bb9-820c-bb8bf621abb4,iclr-ot,Generative Entropic Neural Optimal Transport To Map Within and Across Space,Reject,6.0,2024,"[8.0, 5.0, 6.0, 5.0]",,,,,
d5c3f87a-5866-464b-b07b-235244306428,iclr-ot,A Prototype-oriented Fast Refinement Model for Few-shot Industrial Anomaly Detection,Reject,5.5,2025,"[5.0, 6.0, 6.0, 5.0]",,,,,
de059257-2fe1-4a56-9708-3f3cc2834721,iclr-ot,Sliced Wasserstein Estimation with Control Variates,Poster,6.5,2024,"[8.0, 6.0, 6.0, 6.0]",,,,,
e3e1b29b-734d-49ae-90ad-6c9767372df0,iclr-ot,Neural Optimal Transport with General Cost Functionals,Poster,6.0,2024,"[6.0, 6.0, 6.0, 6.0]",,,,,
fe24ddf3-662f-4908-a82a-bca5ed210581,iclr-ot,Posterior-Mean Rectified Flow: Towards Minimum MSE Photo-Realistic Image Restoration,Poster,7.0,2025,"[8.0, 6.0, 8.0, 6.0]",,,,,
ff651a73-90f0-4b21-b24d-bc00bcbb446a,iclr-ot,Uncovering Challenges of Solving the Continuous Gromov-Wasserstein Problem,Reject,6.2,2025,"[6.0, 5.0, 6.0, 8.0, 6.0]",,,,,
01c76e11-9d79-4266-9652-eb77da7f4c92,iclr-pdes,Two-timescale Extragradient for Finding Local Minimax Points,Poster,7.0,2024,"[6.0, 8.0, 8.0, 6.0]",7.8,8,9,8,7
0418814e-8303-4476-8ac6-33fa7b9b652f,iclr-pdes,Temporal Test-Time Adaptation with State-Space Models,Reject,4.5,2025,"[6.0, 3.0, 3.0, 6.0]",7.2,7,7,7,8
05ba7926-e801-4346-b534-de2f4ba31a88,iclr-pdes,No Equations Needed: Learning System Dynamics Without Relying on Closed-Form ODEs,Poster,6.5,2025,"[8.0, 6.0, 6.0, 6.0]",6.5,6,6,8,7
05e48420-b361-47a1-b857-05381f6b33ba,iclr-pdes,Spectral learning of shared dynamics between generalized-linear processes,Reject,6.8,2024,"[6.0, 6.0, 8.0, 8.0, 6.0]",6.8,7,7,7,7
0994d4fe-76bf-4375-aa74-0bbe0b889063,iclr-pdes,Pseudo Physics-Informed Neural Operators,Reject,4.333333333333333,2025,"[3.0, 6.0, 3.0, 5.0, 6.0, 3.0]",7.0,7,6,8,7
0be69d30-0630-44c2-86ae-1b3bb10b84d9,iclr-pdes,Signature Kernel Conditional Independence Tests in Causal Discovery for Stochastic Processes,Spotlight,8.0,2025,"[8.0, 6.0, 10.0, 8.0]",8.2,9,8,8,8
0d4cef04-9d35-4172-9e50-358843c6f143,iclr-pdes,A New Look at Low-Rank Recurrent Neural Networks,Reject,5.25,2025,"[3.0, 6.0, 6.0, 6.0]",6.3,6,6,6,7
0f3a6e99-43a7-40d1-802c-241278375515,iclr-pdes,PICL: Incorporating Coarse-Grained Data and Physics Information for Superior Physical Systems Modeling,Reject,4.0,2024,"[5.0, 3.0, 5.0, 3.0]",6.5,7,6,6,7
