id,dataset_id,title,decision,h1_avg_rating,year,scores,si_score,si_significance,si_rigor,si_novelty,si_clarity
1440cbc1-76e1-4daa-bb53-5a8de5ad43f3,iclr-pdes,Learning from Linear Algebra: A Graph Neural Network Approach to Preconditioner Design for Conjugate Gradient Solvers,Reject,4.75,2025,"[3.0, 5.0, 6.0, 5.0]",5.8,6,5,6,7
15c32bae-8dbe-4c1e-b8e3-8acceaf2e13b,iclr-pdes,Learning An Efficient-And-Rigorous Neural Multigrid Solver,Reject,4.25,2024,"[3.0, 6.0, 3.0, 5.0]",6.8,7,6,6,8
1880dca7-3d43-4e58-96cb-e9ba23029f21,iclr-pdes,OS-net: Orbitally Stable Neural Networks,Reject,3.5,2024,"[5.0, 3.0, 3.0, 3.0]",4.8,5,4,6,6
18eb9ddf-b25b-4d90-932d-a214b2a1c94d,iclr-pdes,AC-PKAN: Attention-Enhanced and Chebyshev Polynomial-Based Physics-Informed Kolmogorov–Arnold Networks,Reject,6.25,2025,"[8.0, 6.0, 6.0, 5.0]",5.8,6,5,6,7
1964cc12-a602-4b00-87bc-1c8a4797aba0,iclr-pdes,"Tight Stability, Convergence, and Robustness Bounds for Predictive Coding Networks",Reject,4.0,2025,"[5.0, 5.0, 3.0, 3.0]",3.8,5,2,4,5
1bcbb454-6fb0-4fbf-a643-f72c78fb3259,iclr-pdes,Representation of solutions of second-order linear equations in Barron space via Green's functions,Reject,5.6,2025,"[6.0, 5.0, 6.0, 6.0, 5.0]",6.8,7,7,6,8
2a99cfa8-f27d-4fcc-886a-49443d565e1e,iclr-pdes,Scaling physics-informed hard constraints with mixture-of-experts,Poster,6.0,2024,"[6.0, 6.0, 6.0, 6.0, 6.0]",6.5,7,6,6,7
2f6a4b9b-76be-4ae6-bf1c-0d5945f5a1ac,iclr-pdes,Synthetic Datasets for Machine Learning on Spatio-Temporal Graphs using PDEs,Reject,5.0,2025,"[8.0, 3.0, 3.0, 6.0]",4.2,5,3,4,4
34e42989-cb24-49c5-b6fc-7b42fe897ea8,iclr-pdes,Compositional Generative Inverse Design,Spotlight,7.0,2024,"[6.0, 6.0, 8.0, 8.0]",7.0,7,7,7,7
45099ede-ed50-4da1-b67b-e85c4b5eec7d,iclr-pdes,Turbulent Flow Simulation using Autoregressive Conditional Diffusion Models,Reject,5.0,2024,"[5.0, 5.0, 5.0, 5.0]",7.4,8,8,6,8
47ee9ee6-3728-4786-880f-5681d8aee9a3,iclr-pdes,On the Benefits of Memory for Modeling Time-Dependent PDEs,Oral,7.5,2025,"[8.0, 8.0, 6.0, 8.0]",7.3,8,7,6,8
487eb119-2b9b-4555-974b-46eb69912a5c,iclr-pdes,Interpretable Neural ODEs for Gene Regulatory Network Discovery under Perturbations,Reject,4.5,2025,"[5.0, 5.0, 5.0, 3.0]",6.8,7,6,7,7
4ba4aeaa-198e-4e2a-8d5c-c2a07decec4d,iclr-pdes,Improved Operator Learning by Orthogonal Attention,Reject,5.75,2024,"[6.0, 6.0, 5.0, 6.0]",6.8,7,6,7,7
4cb3e56d-4c19-4875-8a0f-25f20bf1b579,iclr-pdes,Neural Spectral Methods: Self-supervised learning in the spectral domain,Poster,6.75,2024,"[3.0, 8.0, 8.0, 8.0]",7.8,8,7,7,8
4f62a2bb-4509-4a36-bfec-ef4df7914f22,iclr-pdes,Text2PDE: Latent Diffusion Models for Accessible Physics Simulation,Poster,5.333333333333333,2025,"[6.0, 5.0, 6.0, 6.0, 6.0, 3.0]",6.8,7,6,7,7
52894244-d11a-47eb-a946-b8124f8873d4,iclr-pdes,Gradient-Free Generation for Hard-Constrained Systems,Poster,5.4,2025,"[6.0, 6.0, 5.0, 5.0, 5.0]",7.2,7,7,7,8
532d0cf2-782d-4fa6-aede-0537c1d509ba,iclr-pdes,Solving Differential Equations with Constrained Learning,Poster,5.25,2025,"[3.0, 8.0, 5.0, 5.0]",7.8,8,7,8,8
55f877b1-eee0-466f-9224-a0fde9f56d6c,iclr-pdes,SimDiffPDE: Simple Diffusion Baselines for Solving Partial Differential Equations,Reject,4.0,2025,"[3.0, 5.0, 3.0, 5.0]",6.5,7,6,5,8
58021f0d-0e4c-4389-b6db-1c7525d7d8dc,iclr-pdes,Reconstruct the Understanding of Grokking through Dynamical Systems,Reject,2.0,2025,"[1.0, 1.0, 5.0, 1.0]",4.5,5,3,6,4
5bf19b49-6b84-409f-9775-ce4dca292e7e,iclr-pdes,Lie Algebra Canonicalization: Equivariant Neural Operators under arbitrary Lie Groups,Poster,6.5,2025,"[6.0, 8.0, 6.0, 6.0]",7.8,8,7,8,7
5ee89b2f-c23c-42bc-8352-d299e4270d3a,iclr-pdes,Efficient Physics-Constrained Diffusion Models for Solving Inverse Problems,Reject,3.6,2025,"[3.0, 6.0, 3.0, 5.0, 1.0]",7.2,8,6,7,8
67086ab2-c4ab-494d-814f-4757792af67f,iclr-pdes,Zebra: In-Context and Generative Pretraining for Solving Parametric PDEs,Reject,5.6,2025,"[8.0, 6.0, 3.0, 6.0, 5.0]",6.8,7,6,7,8
68b2717c-da67-4911-92d9-b3326191707d,iclr-pdes,Learning Spatiotemporal Dynamical Systems from Point Process Observations,Spotlight,7.5,2025,"[8.0, 6.0, 8.0, 8.0]",6.5,7,6,6,8
6f26def7-920f-41dc-8781-bf755a488f29,iclr-pdes,Second-Order Algorithms for Finding Local Nash Equilibria in Zero-Sum Games,Reject,6.25,2025,"[8.0, 6.0, 5.0, 6.0]",6.5,7,6,7,7
70f5bcf3-88a5-4b3c-8034-9a7d12e5f440,iclr-pdes,Point-Calibrated Spectral Neural Operators,Reject,5.5,2025,"[6.0, 6.0, 5.0, 5.0]",7.2,7,7,7,8
71eb8fa6-c2b4-495f-9fe9-97156942d336,iclr-pdes,Identifying latent state transitions in non-linear dynamical systems,Poster,6.5,2025,"[6.0, 8.0, 6.0, 6.0]",7.2,7,7,7,8
7ad9c948-6737-475f-845e-2af3c7d49397,iclr-pdes,Learning Chaos In A Linear Way,Poster,6.25,2025,"[5.0, 6.0, 6.0, 8.0]",7.0,7,7,7,7
7e82a497-9e73-4362-92fe-713ebad5fc56,iclr-pdes,Long-time asymptotics of noisy SVGD outside the population limit,Poster,6.0,2025,"[5.0, 5.0, 8.0, 6.0]",7.2,8,7,7,7
7f435d19-3021-4fe5-915e-4c411dfadd1d,iclr-pdes,Cohesion: Coherence-Based Diffusion for Long-Range Dynamics Forecasting,Reject,3.8,2025,"[5.0, 3.0, 3.0, 5.0, 3.0]",7.2,7,6,8,8
7fb5a3f8-7ebf-4bee-bcb1-c6bb49f18f90,iclr-pdes,Let's do the time-warp-attend: Learning topological invariants of dynamical systems,Poster,5.25,2024,"[6.0, 6.0, 3.0, 6.0]",7.5,8,7,8,8
7fd654ba-3888-4c48-a2b8-0bf6e249f244,iclr-pdes,Dynamic Mode Decomposition-inspired Autoencoders for Reduced-order Modeling and Control of PDEs : Theory and Design,Reject,6.0,2024,"[6.0, 6.0, 6.0, 6.0]",5.8,6,6,6,7
84977cf0-39bb-452b-a2e4-aff5f4b4414d,iclr-pdes,Scalable Mechanistic Neural Networks,Poster,6.5,2025,"[6.0, 6.0, 8.0, 6.0]",6.3,6,8,5,8
85da9c5e-e14c-4dca-8c5b-3188a47e96a2,iclr-pdes,Learning semilinear neural operators: A unified recursive framework for prediction and data assimilation.,Poster,6.5,2024,"[8.0, 5.0, 8.0, 5.0]",7.5,8,7,8,8
893178cc-95c9-4e4a-a1ac-d068b1ba3c54,iclr-pdes,Layer-Varying Deep Reservoir Computing Architecture,Reject,4.6,2025,"[5.0, 3.0, 5.0, 5.0, 5.0]",5.8,5,6,6,7
895b944a-df24-49d8-854c-19eecd0c5228,iclr-pdes,PhysPDE: Rethinking PDE Discovery and a Physical Hypothesis Selection Benchmark,Poster,6.5,2025,"[6.0, 6.0, 6.0, 8.0]",6.5,7,5,7,7
95a7eb1d-74c8-4a72-99cb-9e7e9d5a5719,iclr-pdes,Sinc Kolmogorov-Arnold Network and Its Applications on Physics-informed Neural Networks,Reject,5.5,2025,"[5.0, 5.0, 6.0, 6.0]",5.5,6,5,5,7
9625e84f-0efc-410d-8d31-b5a639b0a2ed,iclr-pdes,Learning Interpretable Hierarchical Dynamical Systems Models from Time Series Data,Poster,5.75,2025,"[6.0, 8.0, 1.0, 8.0]",7.5,8,7,7,8
97984ac4-ee13-4cfd-8c50-40f03926fbf2,iclr-pdes,Quantitative Approximation for Neural Operators in Nonlinear Parabolic Equations,Poster,6.0,2025,"[5.0, 8.0, 6.0, 5.0]",7.2,7,8,7,7
9c6c1931-a8bc-4da9-8701-74bb71ff1e69,iclr-pdes,Neural functional a posteriori error estimates,Reject,5.75,2024,"[3.0, 8.0, 6.0, 6.0]",7.8,9,7,8,8
a00b9b11-e019-4e3a-a151-7c2ccf2c246d,iclr-pdes,From discrete-time policies to continuous-time diffusion samplers: Asymptotic equivalences and faster training,Reject,5.25,2025,"[5.0, 5.0, 5.0, 6.0]",7.8,8,8,7,8
a6971f1d-c50a-4e0e-a440-bdf676471b49,iclr-pdes,Linking Finite-Time Lyapunov Exponents to RNN Gradient Subspaces and Input Sensitivity,Reject,4.5,2024,"[5.0, 3.0, 5.0, 5.0]",5.5,5,5,6,7
a7097c9a-586b-4f2d-9830-126a33d1d17c,iclr-pdes,CViT: Continuous Vision Transformer for Operator Learning,Poster,6.8,2025,"[6.0, 8.0, 8.0, 6.0, 6.0]",7.2,7,7,7,8
a7fa34a1-1dea-435b-a13d-22225df4b568,iclr-pdes,BiLO: Bilevel Local Operator Learning for PDE inverse problems,Reject,6.0,2025,"[6.0, 6.0, 6.0, 6.0]",7.5,8,7,7,8
a8bd422f-98e4-4a8a-9bc0-8fdfd02f3d6b,iclr-pdes,Derivatives Are All You Need For Learning Physical Models,Reject,2.5,2025,"[3.0, 3.0, 3.0, 1.0]",6.2,6,7,5,7
aa48edcb-232b-4941-bcbb-c50103754f3a,iclr-pdes,Learnability of Discrete Dynamical Systems under High Classification Noise,Reject,4.75,2025,"[6.0, 5.0, 3.0, 5.0]",7.2,7,8,7,8
acb27cfd-d85a-483e-86d1-d695a4bbf4ab,iclr-pdes,Investigating the Ability of PINNs To Solve Burgers' PDE Near Finite-Time BlowUp,Reject,5.0,2024,"[3.0, 5.0, 6.0, 6.0]",5.5,5,6,7,7
b5e0a788-bb6d-4ae0-bdef-fcd25bc8c38d,iclr-pdes,Wavelet Diffusion Neural Operator,Poster,6.8,2025,"[6.0, 8.0, 6.0, 6.0, 8.0]",7.3,7.5,7.5,6.5,8
b7959276-cc68-4b2c-9f7e-6b68b4be79a1,iclr-pdes,Modeling state-dependent communication between brain regions with switching nonlinear dynamical systems,Poster,5.8,2024,"[6.0, 6.0, 6.0, 6.0, 5.0]",7.5,8,7,7,7
c20c52c3-e5ac-4930-b054-9ac73b529ad8,iclr-pdes,ANaGRAM: A Natural Gradient Relative to Adapted Model for efficient PINNs learning,Poster,5.2,2025,"[6.0, 8.0, 6.0, 3.0, 3.0]",7.3,7,8,7,8
c853b97a-201f-4b59-8593-a39fd9754cd3,iclr-pdes,Designing Long-term Group Fair Policies in Dynamical Systems,Reject,3.5,2024,"[3.0, 3.0, 5.0, 3.0]",5.8,6,5,6,7
cba61226-6250-4434-90b8-f4127eaa2554,iclr-pdes,From Zero to Turbulence: Generative Modeling for 3D Flow Simulation,Poster,6.75,2024,"[6.0, 5.0, 8.0, 8.0]",7.2,8,6.5,8,8
cc39e1ad-1c8c-4882-ba6b-d08d1f26a591,iclr-pdes,Physics-Guided Learning of Meteorological Dynamics for Weather Forecasting and Downscaling,Reject,4.25,2024,"[5.0, 3.0, 3.0, 6.0]",5.2,5,4,6,6
cd9caa47-9bbf-42ef-9a2e-65b21579fda3,iclr-pdes,Spectral-Refiner: Accurate Fine-Tuning of Spatiotemporal Fourier Neural Operator for Turbulent Flows,Poster,6.0,2025,"[5.0, 6.0, 5.0, 8.0]",7.8,8,9,8,6
d046ee2e-690a-49b9-92f6-a9f3f8eda4c4,iclr-pdes,TANGO: Time-Reversal Latent GraphODE for Multi-Agent Dynamical Systems,Reject,5.25,2024,"[3.0, 5.0, 5.0, 8.0]",6.5,6,7,6,7
d14d49ec-82c0-4ab3-b663-2c767cf00536,iclr-pdes,GridMix: Exploring Spatial Modulation for Neural Fields in PDE Modeling,Oral,8.0,2025,"[8.0, 8.0, 8.0, 8.0]",6.8,7,7,6,7.5
d2cb3b7a-9f49-4cea-a41f-d0486069aba6,iclr-pdes,Physics Informed Neurally Constructed ODE Networks (PINeCONes),Reject,3.6,2024,"[3.0, 3.0, 3.0, 6.0, 3.0]",4.5,5,3,6,7
d6f4dc6e-78af-4b34-9a57-b090a42d6a3d,iclr-pdes,Learning interpretable control inputs and dynamics underlying animal locomotion,Poster,5.75,2024,"[6.0, 5.0, 6.0, 6.0]",6.8,7,7,6,7
d86db896-7498-453d-88a8-b5cb66c9f5bf,iclr-pdes,ConDiff: A Challenging Dataset for Neural Solvers of Partial Differential Equations,Reject,3.0,2025,"[3.0, 3.0, 3.0, 3.0]",5.5,6,5,5,7
dda3ed6a-17bc-4371-8834-3ee48468955e,iclr-pdes,Learning invariant representations of time-homogeneous stochastic dynamical systems,Poster,6.0,2024,"[6.0, 6.0, 6.0, 6.0]",7.5,8,7,7,8
de68816d-e08c-493e-8e86-b9f0add50704,iclr-pdes,A Neural-preconditioned Poisson Solver for Mixed Dirichlet and Neumann Boundary Conditions,Reject,5.25,2024,"[6.0, 5.0, 5.0, 5.0]",7.5,7,8,7,8
de7bcdcb-fe21-40ec-ab98-0cfef38bb849,iclr-pdes,Tensor-GaLore: Memory-Efficient Training via Gradient Tensor Decomposition,Reject,5.25,2025,"[5.0, 5.0, 5.0, 6.0]",5.2,5,5,4,7
e2f169ce-b3b5-49b9-b052-b2bed5b2537f,iclr-pdes,Spectral Shaping for Neural PDE Surrogates,Reject,5.0,2025,"[5.0, 5.0, 5.0, 5.0]",7.2,7,7,7,8
e4a54b9e-aa37-4951-b9cc-d7f66deed0dc,iclr-pdes,PDE-Diffusion: Physic guided diffusion model for solving partial derivative equations,Reject,2.2,2024,"[1.0, 1.0, 3.0, 3.0, 3.0]",2.5,4,1,5,3
e6cef73d-dc6d-4385-b6bf-60980ca73768,iclr-pdes,Stateful Dynamics for Training of Binary Activation Recurrent Networks,Reject,4.25,2025,"[3.0, 3.0, 8.0, 3.0]",5.5,5,6,5,7
eb6f84c9-4e21-4828-8e09-7f89faf6fd8e,iclr-pdes,Graph Fourier Neural Kernels (G-FuNK): Learning Solutions of Nonlinear Diffusive Parametric PDEs on Multiple Domains,Reject,4.75,2025,"[3.0, 3.0, 5.0, 8.0]",6.8,7,6,8,7
ebf4932c-f19e-4a3f-a614-feaf35e64e90,iclr-pdes,Zero-shot Imputation with Foundation Inference Models for Dynamical Systems,Poster,6.25,2025,"[5.0, 8.0, 6.0, 6.0]",7.5,8,7,8,7
edf6ea81-47f2-4991-a445-3e52267b88ea,iclr-pdes,Provably Accurate ODE Forecasting Through Explicit Trajectory Optimization,Reject,3.5,2024,"[3.0, 3.0, 5.0, 3.0]",5.8,6,6,6,7
f1ec67dc-c3a6-4873-b55b-7d4ee76abe03,iclr-pdes,FLOOD SIMULATION WITH PHYSICS-INFORMED MESSAGE PASSING,Reject,4.5,2024,"[3.0, 5.0, 5.0, 5.0]",5.8,6,5,6,7
f2815a8a-7ff5-4639-af9e-66fc2220dca3,iclr-pdes,Investigating the chaotic dynamics produced by deep reinforcement learning controllers,Reject,3.75,2024,"[3.0, 6.0, 3.0, 3.0]",4.0,5,3,5,6
f7a38ef2-c61b-42ef-8053-c31d33f92216,iclr-pdes,SineNet: Learning Temporal Dynamics in Time-Dependent Partial Differential Equations,Poster,6.5,2024,"[6.0, 6.0, 6.0, 8.0]",7.2,7,7,7,8
f7be0f13-8df9-4556-b153-30a077d7813d,iclr-pdes,In-Context Neural PDE: Learning to Adapt a Neural Solver to Different Physics,Reject,3.4,2025,"[3.0, 3.0, 3.0, 5.0, 3.0]",6.8,7,6,7,8
fbc7da43-5e80-4c95-9705-9ddb8e82f329,iclr-pdes,PIMRL: Physics-Informed Multi-Scale Recurrent Learning for Spatiotemporal Prediction,Reject,6.25,2025,"[8.0, 5.0, 6.0, 6.0]",5.5,6,5,5,7
01322599-2216-4846-8ca1-c097edae81ac,iclr-protein,Equivariant Protein Multi-task Learning,Reject,4.0,2024,"[3.0, 3.0, 5.0, 5.0]",6.5,7,5,6,8
02a21d9c-49b5-493c-a70c-5b7a43fae0b2,iclr-protein,Structure-Enhanced Protein Instruction Tuning: Towards General-Purpose Protein Understanding,Reject,6.25,2025,"[8.0, 6.0, 6.0, 5.0]",6.5,7,5,6,7
0ce7a1c2-649a-4923-9813-54fab75539ac,iclr-protein,Disconnecting The Dots: Creating Leakage-Free Protein Datasets by Removal of Densely Connected Data Points,Reject,3.5,2025,"[5.0, 3.0, 3.0, 3.0]",7.2,8,6,7,8
0ffebc3a-4dd4-4db2-a7d7-500398a8308b,iclr-protein,Structure Language Models for Protein Conformation Generation,Poster,7.0,2025,"[8.0, 6.0, 8.0, 6.0]",7.5,8,7,8,8
14a2047d-c213-45ba-9899-0f873a60b1c0,iclr-protein,Fine-Tuning Discrete Diffusion Models via Reward Optimization with Applications to DNA and Protein Design,Poster,6.0,2025,"[6.0, 6.0, 6.0, 6.0]",7.8,8,8,7,8
14d01d1a-2491-47e8-8dfb-12efb2a6dba1,iclr-protein,Protein-Ligand Interaction Prior for Binding-aware 3D Molecule Diffusion Models,Poster,6.25,2024,"[6.0, 8.0, 5.0, 6.0]",7.3,7,7,8,7
15db6ca4-da07-42f7-b631-0e6baed965ad,iclr-protein,ProteinBench: A Holistic Evaluation of Protein Foundation Models,Poster,6.5,2025,"[8.0, 6.0, 6.0, 6.0]",7.2,8,7,6,8
1707b29e-8994-42ba-82bf-faf6266a5ec8,iclr-protein,SE(3)-Stochastic Flow Matching for Protein Backbone Generation,Spotlight,8.0,2024,"[8.0, 8.0, 8.0, 8.0]",7.5,8,7,8,8
186c90ca-827f-4453-b729-600101a7875a,iclr-protein,EVA: Geometric Inverse Design for Fast Protein Motif-Scaffolding with Coupled Flow,Poster,6.0,2025,"[6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",7.5,8,7,7.5,8
18a9f331-6b50-421c-b5a4-ade16a5e6bd7,iclr-protein,Generating All-Atom Protein Structure from Sequence-Only Training Data,Reject,5.5,2025,"[5.0, 6.0, 5.0, 6.0]",7.2,8,6.5,8.5,8
28df15f8-1113-4e07-b450-ce7c9820055a,iclr-protein,Learning the Language of Protein Structure,Reject,5.5,2025,"[6.0, 5.0, 8.0, 3.0]",6.0,7,5,5,7
2c79ad2f-d3e8-4e7e-9628-48beabb0374f,iclr-protein,DockGame: Cooperative Games for Multimeric Rigid Protein Docking,Reject,3.5,2024,"[5.0, 3.0, 3.0, 3.0]",5.8,6,5,7,7
31647bec-5695-41c7-beeb-a465d451d150,iclr-protein,ProteinWeaver: A Divide-and-Assembly Approach for Protein Backbone Design,Desk Rejected,4.2,2025,"[3.0, 3.0, 6.0, 6.0, 3.0]",6.8,7,6.5,7,7.5
3a1d5434-25ff-47b2-b55c-ec8a74e6d772,iclr-protein,CBGBench: Fill in the Blank of Protein-Molecule Complex Binding Graph,Spotlight,7.4,2025,"[8.0, 8.0, 8.0, 5.0, 8.0]",7.2,8,7,6,8
3f2b8ff8-df36-4afb-b4bc-625dd3d331f2,iclr-protein,Hierarchical Protein Backbone Generation with Latent and Structure Diffusion,Reject,4.25,2025,"[6.0, 3.0, 5.0, 3.0]",6.0,6,6,6,7
4837b611-1013-4e1c-ac00-6a6cc6d67459,iclr-protein,Learning to design protein-protein interactions with enhanced generalization,Poster,5.8,2024,"[6.0, 8.0, 6.0, 6.0, 3.0]",7.8,8,8,7.5,8
4aac789b-28d4-4e36-8af1-4a6b6d605d72,iclr-protein,Str2Str: A Score-based Framework for Zero-shot Protein Conformation Sampling,Poster,6.0,2024,"[6.0, 6.0, 6.0, 6.0]",6.8,7,6,8,7
58fd8173-65b7-4708-9373-f9960b88609b,iclr-protein,STELLA: Leveraging Structural Representations to Enhance Protein Understanding with Multimodal LLMs,Reject,5.833333333333333,2025,"[3.0, 5.0, 10.0, 3.0, 8.0, 6.0]",4.5,5,4,3,6
6509f76e-1d61-426b-bd96-9e68bbed0d18,iclr-protein,Towards Robust Evaluation of Protein Generative Models: A Systematic Analysis of Metrics,Reject,3.0,2025,"[5.0, 3.0, 1.0, 3.0]",5.5,6,5,4,7
66ddeba6-fb62-4c8e-96dc-526ad39f0003,iclr-protein,Steering Protein Family Design through Profile Bayesian Flow,Oral,7.5,2025,"[6.0, 8.0, 8.0, 8.0]",6.8,7,7,6,8
67e776d9-e05b-44e5-b9dc-ed4c190aeb4b,iclr-protein,Protein Language Model Fitness is a Matter of Preference,Poster,7.0,2025,"[8.0, 6.0, 8.0, 6.0]",7.2,7,7,6,8
680208df-55bd-456d-8e34-4ea122c7e7a6,iclr-protein,CypST: Improving Cytochrome P450 Substrates Prediction with Fine-Tuned Protein Language Model and Graph Attention Network,Withdrawn,2.0,2025,"[1.0, 3.0, 1.0, 3.0]",4.0,5,3,3,4
768a9f90-bf22-46db-add4-3cc9eb05e5ea,iclr-protein,Boltzmann-Aligned Inverse Folding Model as a Predictor of Mutational Effects on Protein-Protein Interactions,Spotlight,7.5,2025,"[6.0, 10.0, 6.0, 8.0]",7.3,7,7,7,8
8000daaa-a016-4bbc-bfa6-7ff31d129948,iclr-protein,Recombination Flow Matching Model for Protein Evolution,Reject,5.5,2025,"[8.0, 8.0, 6.0, 5.0, 3.0, 3.0]",4.5,5,3,6,6
806eabee-b486-4cb6-ad55-8e183c0da5b4,iclr-protein,PROTEIN DESIGNER BASED ON SEQUENCE PROFILE USING ULTRAFAST SHAPE RECOGNITION,Withdrawn,4.5,2024,"[5.0, 5.0, 5.0, 3.0]",5.5,6,5,6,6
808d40f9-7c1c-43ca-a39b-1b56dca41b9b,iclr-protein,Bridging Sequence and Structure: Latent Diffusion for Conditional Protein Generation,Reject,5.0,2024,"[8.0, 6.0, 3.0, 3.0]",6.0,7,5,7,7
8692a6e7-5210-4ff6-a8dd-f0ac9b2e06db,iclr-protein,Comparing Protein Language Models Using Remote Homology Detection for Phages,Withdrawn,3.0,2025,"[3.0, 3.0, 3.0, 3.0]",3.5,3,3,2,5
8cc12bd0-f073-420a-9430-fecb11cd5889,iclr-protein,NL2ProGPT: Taming Large Language Model for Conversational Protein Design,Reject,4.5,2024,"[5.0, 5.0, 5.0, 3.0]",4.5,5,4,5,6
8f3a7332-f8a4-4e97-a961-c6fee0819f33,iclr-protein,Antibody DomainBed: Out-of-Distribution Generalization in Therapeutic Protein Design,Reject,5.5,2024,"[6.0, 6.0, 5.0, 5.0]",5.5,6,5,5,7
93cfe08d-c452-457b-bdf3-68a406c8d2de,iclr-protein,Fast Uncovering of Protein Sequence Diversity from Structure,Spotlight,7.25,2025,"[8.0, 8.0, 5.0, 8.0]",6.8,7,6,7,8
96a2da15-c5c5-4945-97b4-c8e25629bac3,iclr-protein,Metalic: Meta-Learning In-Context with Protein Language Models,Poster,6.25,2025,"[8.0, 6.0, 6.0, 5.0]",7.3,8,7.5,6.5,8
98f14352-7100-4afd-b08b-ade6c2641475,iclr-protein,MoDiff: a Protein Diffusion Model for Multi-motif Scaffolding Problem,Reject,4.0,2025,"[5.0, 3.0, 5.0, 3.0]",5.5,7,4,6,7
9e677e0a-5a1d-4864-951d-8088c0234b32,iclr-protein,Large Language and Protein Assistant for Protein-Protein Interactions prediction,Reject,5.5,2025,"[5.0, 6.0, 5.0, 6.0]",5.8,7,5,6,7
a24f6f6a-bb1e-469c-9e78-ada860f33f9e,iclr-protein,Towards Building Reliable Conditional Diffusion Models for Protein Generation,Withdrawn,3.6,2025,"[1.0, 3.0, 5.0, 3.0, 6.0]",4.5,5,4,5,6
a6dde49c-1df3-4363-af5d-20b9792e8469,iclr-protein,ProtMamba: a homology-aware but alignment-free protein state space model,Reject,5.75,2025,"[6.0, 6.0, 5.0, 6.0]",7.2,7,7,7,8
a74e6b3b-1986-4b71-976d-94649aabd856,iclr-protein,Data Distillation for extrapolative protein design through exact preference optimization,Poster,7.0,2025,"[6.0, 8.0, 6.0, 8.0]",6.8,7,6,7,8
a97c7083-7a18-417f-9f86-d33b47a78bf2,iclr-protein,Deep Reinforcement Learning for Modelling Protein Complexes,Poster,6.0,2024,"[6.0, 6.0, 6.0, 6.0]",6.5,7,6,6,7
aff3f1d1-397d-4977-b5d3-6d4bf7198829,iclr-protein,Advancing Drug-Target Interaction Prediction via Graph Transformers and Residual Protein Embeddings,Reject,3.0,2025,"[3.0, 3.0, 3.0, 3.0]",2.5,2,2,2,3
b66246c3-a4e1-4a87-bf48-4dc83ec0a689,iclr-protein,ProtComposer: Compositional Protein Structure Generation with 3D Ellipsoids,Oral,8.0,2025,"[8.0, 8.0, 8.0, 8.0]",7.8,8,7,8,8
bb9af311-f27d-4d86-ae74-e67aa894f4d2,iclr-protein,Dynamics-Informed Protein Design with Structure Conditioning,Poster,5.5,2024,"[6.0, 6.0, 5.0, 5.0]",6.3,7,5.5,7.5,7
bf43e639-beed-4a43-b8f5-2598ac3be42f,iclr-protein,$\texttt{LLaPA}$: Harnessing Language Models for Protein Enzyme Function,Withdrawn,4.75,2025,"[6.0, 5.0, 5.0, 3.0]",5.0,6,4,6,6
cbe39601-6902-48da-9385-a5ce2d886f42,iclr-protein,Phi-Former: A Pairwise Hierarchical Approach for Compound-Protein Interaction Prediction,Withdrawn,3.0,2024,"[3.0, 5.0, 3.0, 1.0]",4.8,6,3,5,5
e4048e43-ae30-463e-8923-27b15d9b4be4,iclr-protein,Exploiting Topology of Protein Language Model Attention Maps for Token Classification,Reject,4.5,2025,"[3.0, 5.0, 6.0, 6.0, 3.0, 3.0, 5.0, 5.0]",6.0,6,5,7,7
e8748dc7-a547-47b9-ab35-2bae80d0e6e2,iclr-protein,Microenvironment Probability Flows as Proficient Protein Engineers,Reject,5.25,2024,"[5.0, 5.0, 5.0, 6.0]",5.2,5,5,5,5
f6c77dd7-13d6-4e09-ad90-1f7798f81628,iclr-protein,ProteinAdapter: Adapting Pre-trained Large Protein Models for Efficient Protein Representation Learning,Withdrawn,4.0,2024,"[5.0, 5.0, 3.0, 3.0]",5.0,6,4,5,5
f6eb5315-937e-439c-af00-f37169214307,iclr-protein,Efficient Protein Optimization via Structure-aware Hamiltonian Dynamics,Withdrawn,4.0,2025,"[3.0, 5.0, 5.0, 3.0]",5.5,6,5,6,7
